3661266	2633088	4174702	9965050	1981696
5700846	5720671	9632725	3084240	8677538
9427239	2552253	8733233	5338172	4247781
6444369	2471045	4311916	4270568	3555995
9609473	9769436	6316936	7631416	3286904
5941713	5419390	4544473	565401	4085084
9733454	6842753	8364104	2659489	8381250
9896882	3024018	2044969	7517421	264185
6712215	590642	7286867	256908	8749383
4574688	2144063	8631155	7250903	2270408
2538839	5866516	7322653	4020576	9393222
2376376	6742155	277892	6044501	5098261
3012321	7909495	2441126	7023327	3725155
3413721	3193132	5968362	4628513	819887
7946946	6774581	9690573	7497245	7348405
1524801	2142491	9748647	695433	2862557
8766712	7356777	4730169	7293163	394527
7498722	3922460	8707106	511642	1994260
5984635	4427778	7997872	7650332	6982697
5146160	6094341	74473	3690962	4374396
9789014	5267730	1721009	9649868	2233016
8011189	1090300	9813045	3487077	5717812
3136224	8908158	4544712	9980361	2131782
2022928	9540408	8582532	6938297	6631469
8239451	2180988	5430776	2764653	2796483
5030901	8468044	729941	8834028	9210692
9562886	9943944	5606759	4812462	9187863
7479432	8533186	1753262	6767086	8297893
6308461	6467613	3200096	9940882	8457518
7089307	7528361	8865475	3049767	861868
7531990	3036532	1823265	8572397	2054340
2979383	812163	9113694	6403470	1366100
6395397	7536269	1676305	7603757	5155050
6425185	5047676	6510766	7924349	5604039
1243450	550132	6396558	9194193	8614041
910389	7597148	4554608	6917817	496154
5197924	9959776	2718620	2672103	6595956
3489514	3511642	5214503	2204684	1502694
520109	1099667	9268965	4154608	9164100
7899818	6988904	7198676	6843492	9030202
4612409	4602490	866623	6192391	2750461
7298948	1768674	5226060	1564894	1420003
4950528	509624	3865330	6500340	7926740
8482849	3934661	7755613	179208	7110668
6149471	2590262	4682741	4215733	4998088
6049882	5721397	2273010	5953479	6340360
9310547	5594419	9809373	2726652	3111182
1254483	1996939	5964389	7427822	8546260
3016792	1780899	2694327	4355687	9345856
872312	2592643	7327811	1692935	7075095
4665261	6567659	1616585	8113271	4130982
4183884	4856986	8081445	8649414	6310874
1182847	8064797	5583523	21961	2148469
9859290	3077762	3288449	8455363	8602415
7073841	1582941	2242881	8916796	7444646
8947454	1323979	4505895	9737942	5730112
8981607	1398965	7973697	6063689	9072731
2209684	3689196	3746158	4690158	4319497
4692692	4694423	7741027	5746694	6073832
5746303	5518730	7891790	1182195	515186
8108229	2182802	9056244	7917952	4557773
5677051	6896211	7523547	3780902	8828379
9107545	3328891	1555080	4621075	5985414
9097682	1571938	8068892	5296126	1700952
5227622	3210521	9057449	723806	199934
241315	4421806	8136697	7545776	2905456
648868	1426428	7984239	5315327	2461049
6552163	6424372	5952149	7832219	3236713
1491337	4170709	9111803	9584887	1908282
1019872	2732329	8282155	2434139	2024589
8445047	8265457	6539419	664872	2236351
126529	7678512	4375289	5945161	6891130
8670791	18259	6514990	4843621	7327535
9349659	2456696	8768380	5938779	497966
4983306	875190	6264632	6329644	9713508
3125165	4577657	1591732	5072	9913802
1987379	5358812	8527895	6138345	3135448
826701	6029571	4607957	8585970	7550136
7514316	3628483	6996838	8651596	804263
3036563	9846933	1198363	3671772	7788409
6737402	6281603	7091186	1698535	8932346
7793143	6598109	4144397	3250802	4263615
908223	6134927	876609	636731	8145094
5555527	1286460	8314821	7762425	52460
8564566	3574185	4276917	2095030	5617911
6108022	2770743	1561660	8358608	3094918
3398869	3982878	2233421	6496980	7131792
3358393	3123868	45534	2911957	7964458
3221316	6629337	6398389	4424071	8446137
8232615	3062770	388331	2722761	7770167
3137076	8258957	7512062	5621706	3575555
1073628	1521660	9926853	3286493	8202242
2788697	497482	9250418	5675779	8944901
8920852	5496843	3796290	4793234	5696400
4609137	5608192	138208	7410158	6676107
5817353	3859581	9311787	4024587	6242426
6706535	6866133	9611548	5617532	9702157
2549517	8063032	839235	6906233	4434077
7133417	4324045	9135023	5037318	3124331
7559248	5651963	1155121	2691238	2360066
2676112	8543337	2058361	9046071	3702229
4907358	2965181	4322321	5002026	2439371
5717817	4924715	9900196	47833	7779704
3811246	4532209	784235	9431324	8836661
7732643	586632	631765	4384342	9774785
3292249	3890124	3804156	8180981	9373252
1530620	8115550	9350268	6642763	9112179
6999666	9548351	9660520	90530	7703579
1364871	3495621	7971613	5176280	544597
4366418	4139738	2358299	5363129	6579662
1157464	38254	8789310	3959698	5825021
4673924	852504	9430457	1714601	4340514
3953250	977135	7028147	6348746	6126395
2520239	5598774	7148112	8039470	5224712
3079387	7667804	9862397	1282897	6411200
336723	6036931	9297739	8859532	1122971
2790014	5122299	1543475	3860359	6492529
4971356	166738	865325	4241986	9739473
4713052	9953044	9987341	4816673	1584844
5449521	9498096	9232393	4116183	1041812
6468131	3103251	3087449	3861638	8336597
4612706	5320375	6061495	2367119	8028793
2868740	928156	7641464	8941140	1590041
3943043	690173	4394319	1593944	5797982
4201305	6759456	9040534	7450737	8880512
8095541	2238547	2978992	5177919	8135240
8845532	2838096	7105201	7429288	6097973
4782920	6260606	4592263	1821710	6409454
8312512	7078459	8485496	1910702	4963316
5688186	4456964	8155584	9143262	5976871
9201252	5208896	2022137	5932800	3506772
3710457	1370742	988222	5453281	1793612
1464884	9814243	1879075	536112	3999561
4184533	9965771	7440239	8727179	5216922
6382603	1461028	9858518	7213079	1849235
8864277	5380280	3299134	3134444	3365774
3319380	6426311	7437465	4772899	9338549
9434745	1588640	8257723	4114754	8149562
6863578	8364905	1700855	5021899	1792229
2512748	2871479	5085797	9089675	7622163
8667167	5789140	3231143	7296714	337230
9425255	5622944	1278885	5150021	7838899
1017918	2361036	3020832	1543917	5833998
4663184	9355175	2623224	2367922	6616687
5265490	1921269	7411295	8946450	236289
9654565	35688	712308	684432	2992271
7494305	77941	3829517	7601127	4483000
5375253	2165873	2347222	1655758	7746760
5250134	6090561	9963467	4502378	5829990
6028385	2974981	7167963	8253346	5079678
7032715	1612433	4918950	9911773	158880
7131900	4073771	7813263	2439111	8457988
4054743	7962970	2381247	9961700	2652507
4183042	1392550	5135839	1454067	8839833
2092149	7037757	7957153	3274816	619425
1170071	9812215	1681066	2226729	1045814
8637117	3825642	2341097	2934313	5435643
4870090	2254978	1887864	7881191	7431941
5170851	5511089	1569074	2556435	3006204
9794240	1178063	2248345	9264239	7490509
4195327	661670	419546	8294310	3762654
9612389	5342244	5304819	6166961	8947010
2252447	3917705	1172241	7021786	9024569
7736359	3324281	6347597	481005	2794591
8533536	183585	7276496	4408085	7122364
4439884	857801	4977058	8245509	2465073
5092077	6699286	8300026	5969572	4817922
9807747	1744843	9917920	5357839	8612415
5752462	6762950	5198919	2596612	2070010
7908683	4288317	5151673	2933428	2964597
7599981	7873033	5770705	5990824	2713998
2743336	9506050	4281878	2021424	9752717
7912269	3867521	507005	7794107	420897
9807938	3753031	2327309	1915719	6182699
1780571	9883561	8870588	8918561	243373
2995336	1599604	6026035	882355	1385060
6928626	139967	6285543	2156428	4359365
3633360	4414642	9096801	4939121	4568595
3434632	3609792	1693750	869586	4877386
4416786	1294370	4435670	6504384	2485037
4946740	7835790	9620911	8529273	5513252
2683453	4642752	3606500	1287522	3297553
698220	2804621	451494	4438540	4281496
1025694	2631950	416531	4603786	8681273
4890843	2353055	6950211	7867717	2752832
9626185	590102	1496077	5211064	5447044
9368593	538305	4528771	7722854	2065912
3940443	6215763	4327250	3057682	6239301
9726143	1771098	8375433	4561538	3004472
2858307	7838199	2192891	7579842	5853359
9884123	2569216	8367028	9132300	6570351
4499673	9030439	3622821	2312091	8785326
8978607	7711656	2837711	2699347	7051284
8664350	5746110	2132400	7711351	2390937
8300755	6758923	6786246	384719	8118185
2639583	9415460	3972720	797923	9440378
2462171	7876547	3883087	9694634	6035104
6934332	8403019	2654758	2454734	3168175
8959002	5741733	1720304	7212687	5028308
6622814	9033148	2354865	7332501	6049605
3128178	1270760	7084974	306646	2227356
8091123	5003834	3722918	4221043	4682013
6979618	2736850	7243313	6338345	529498
4385694	6713248	8116893	4283584	3829948
7370993	4992718	4000915	8000234	3494423
2824541	986182	9523741	8212290	3067424
6662255	4241913	1889111	3235562	5167894
4802848	9437836	9112743	9606546	7647145
4903835	9756747	3149453	862377	6329010
3807995	4821117	3430037	4006341	1334167
3499902	1173922	6285459	5136259	5994911
3505829	9755577	3474063	6290042	7643681
1208532	9432936	1152369	4515827	9765770
6969204	4120038	9783743	184909	6379037
9513255	1681966	2752383	3197509	1027315
3285337	9616603	8190083	9274253	8885381
3389252	8918352	7093462	6941957	9774124
6649330	3840708	4806651	9599089	1347944
6433217	775752	1346785	1909361	6640846
2673896	1316068	2652447	2701927	5308063
4412167	4932842	8907824	7212697	8247335
570474	2539280	5842596	9554521	7424111
838815	2565248	1686414	8662389	7646007
147859	3637997	5132163	7012055	6648927
623955	3704746	1466743	2044764	7652775
419798	7251220	680307	6139567	1366714
8310461	2808940	6777692	1055971	4325240
2098757	2402225	5219679	4338817	17491
8236368	7683576	4563508	6526707	2543602
6648267	3407492	8311359	9086053	4117291
3601372	8554814	2528194	4264346	1750614
1999638	1446714	1398817	4111308	6343817
3933998	7401676	3671778	8419299	9411764
6102706	627541	6458565	5317181	6397823
9408233	2221136	5439900	1909004	6656099
2602637	1667251	3871733	3866670	4481580
2711892	2566461	9167424	5808420	8589589
3646358	4751972	3729054	7432671	4582901
9662022	5343831	1541863	898223	8379684
1104129	6335030	1459978	6794596	8153203
4006831	565787	952733	4217381	6916919
1428387	6407145	6256868	5485009	6743362
9045785	9817685	1214868	7325781	6657960
1625124	407166	4310964	8873258	6323542
6950564	15976	1484461	1178863	1462603
6825782	8492938	6150264	6810083	7310255
2665964	7507505	8862513	7588001	2156975
4151686	5675394	8044513	8936822	630222
9560029	993477	9865603	3596723	9243121
3342820	6795418	9647172	9546448	7896056
4075296	6895497	1641537	4881924	7932011
4769317	279019	7626087	370027	5131896
6878929	4086009	6552123	2805173	8507475
1593360	9471330	7999840	2591816	4570510
3693301	120767	3895857	6745415	8443019
5397211	193154	7857187	8034519	3630784
3318444	294370	3646960	9217219	314358
6501442	3993143	4373227	5068123	3959689
3653129	9816608	6585941	7702555	1343530
3718198	9675671	4601113	4644750	6808262
3542002	1896765	7608739	1637846	757547
7490300	9758034	9855781	5948289	153523
9266497	1490357	2510454	6294790	5681574
5498020	5233653	8984104	6535247	1831605
4386321	371914	5203559	4251582	733655
1398748	5116243	7035412	1344525	1347820
2829680	6368228	2956017	3735249	2648000
9309538	5003400	7882464	2771373	5369374
2241104	4715469	1177561	3971626	2203734
5964204	3094066	6142416	5321019	3502833
6470244	4777683	5579845	8434311	6727560
838016	2238130	7747490	7939326	5588969
5392635	5461064	5158377	2038047	340648
9666417	9804559	7017866	8366429	8084244
3678344	8411391	7495997	2778767	9741922
2409853	1835363	7893961	433808	7169816
5847751	8902451	9499014	9535668	4904563
9312909	9658686	440101	540856	8780160
4946929	596359	4973293	8217590	1344787
7480185	3626881	4231679	7440803	5144695
9836411	804999	625979	8336636	1607183
362149	7703021	8592453	2071070	3301963
8200650	8881237	8533771	4823333	9128836
9677745	4561322	4227496	2779072	3215446
7227779	1054833	9974751	4223892	5333878
6580849	2840663	5378580	1152802	3186570
6047989	5839787	7136359	2691480	8936972
1316849	3953520	2855794	9868168	1714910
5195867	5532096	2492622	6549391	1945042
5295710	8202320	5910880	4781473	3427566
5016960	2867636	7505511	3621104	241755
5529743	8101023	4857950	9378254	6655109
6929037	5258329	6277963	8788269	3697540
95516	9858939	885840	214531	7355614
1978434	6730355	7384812	5673400	4438197
1705854	5160547	7069916	7205780	4454165
4769622	8242534	4096452	7495287	9675567
5605930	687751	6549742	687017	6598228
2555423	4927794	7459283	9841106	711168
7436058	2530060	3947016	4504812	1921730
6239435	7341252	8501939	255674	9361648
1600157	4215808	497240	9186429	6055273
8218882	3928556	7441072	5715743	8137417
3631810	7485517	2540468	6412027	6726636
3889768	5983793	5942953	5287940	4636199
1974987	5039614	4423984	2175028	9708565
8235204	6090413	4285517	3793991	9926615
4382564	2640701	6684839	2058784	9043103
7903891	4795801	6617476	9967530	7756795
7739577	674410	6925611	1845379	3952702
5316853	8595588	8275071	1667364	1046452
8182314	766455	1327746	2202996	1697544
485815	5732297	9045892	6811760	6617439
3154406	7336849	9356836	5038555	6993142
7847384	8525041	4604624	3180088	673115
6953412	5483700	1601206	2436383	5619668
1805219	8652500	9615279	6707499	5123424
8736197	1835072	4280969	2774607	4380533
1586219	1721904	1938360	2591837	2179255
8319670	4713671	6763469	9913733	5236799
4296301	6542431	2893457	7413880	2427472
7327118	1841284	8231148	7764284	3333319
5348895	1353915	5171669	2896037	1562048
8170862	4077436	9128403	1233667	3831938
202222	7599526	3828688	6262774	5293840
2147731	3024697	2654858	4817884	3611557
8133230	2904306	3196466	1362903	4604411
839421	7360030	575241	515685	8857837
4216518	3135723	7887323	2738481	1726288
3010177	3440367	7250171	877816	2659970
8136226	7581477	8565068	6370338	9589407
2052839	9555464	7501058	8909762	9925818
7078776	1719469	6971425	9133143	2189981
3020082	8043393	908637	3359658	3964999
9536869	7135284	2309598	7371263	7282221
1912677	4117280	9074915	432877	5340628
8327519	3508351	8083335	3360247	9003831
4323860	1283863	7377323	2720102	6085558
2467246	1130567	8509469	7012110	8598962
7589848	974990	7240279	7409811	9401234
7565607	2377303	6416198	4875077	8465287
6098613	6649509	5204936	8662746	5521364
7094047	2916614	7034488	4676429	9319378
4742152	6148587	2975141	6391039	3479362
4282768	2762351	1373651	72287	8200815
6900068	121878	4515157	5021134	5610613
6404101	7351390	4066288	6929590	5277008
7707922	4703595	2440960	9555246	6934758
5832319	4399393	4666450	3871439	4890258
7503735	3354201	1002894	7607250	2426923
2630650	9723382	5503086	5205963	2013739
1316661	7829262	7811080	8151948	7161258
6491911	1331624	5031797	7528798	808108
7246251	7530323	79612	3117793	5384018
5726300	2460142	8591038	1274163	1718552
24208	2725952	9149925	7500573	6685292
8928828	381304	3513716	2955603	4766113
7765322	5952332	3893314	8700896	6722390
6157780	9182537	7398711	2713173	4064598
5272211	3536683	2471500	7486515	7615192
3946505	4010318	8641193	5376401	220677
8767497	5352169	3196626	1408991	9932104
1045589	7694957	5920747	9626913	1565545
7364636	5718105	9205086	6326839	6413670
1568213	2234746	7701283	8682566	3350057
3157971	9184621	8620041	3786063	3838113
3837144	5474952	8252866	6990898	9826124
8721733	1684905	6981331	4129058	2743391
7594519	5255380	150930	8931697	9058515
3271705	3442195	7407210	3841396	498330
3809559	3831478	7929778	9488493	903364
4024021	5584453	9235273	2073485	9419814
1555232	2159006	2097294	3257613	5855904
8428651	8764224	3783800	1924479	5741282
3113327	3477940	7919196	190559	9299674
1936566	5621146	2560894	4891868	9198595
1748837	4472965	2292689	5807267	8678272
1222854	814125	7797695	2479426	4366010
3169223	1376260	7188901	9964133	1560166
9730399	240179	2464930	6913697	7208850
7241398	1834022	8235684	1411501	3004590
4870337	2227402	6164880	8600497	519085
6811190	5583309	1456089	6805346	1791209
9493395	1780346	4586067	2944766	811511
3180156	8608833	4399603	593799	2197974
2897594	7472813	9595823	896744	4591424
3493877	4073452	4508831	4664525	9852103
6899194	4348228	1996136	5192742	408994
2647380	7068168	7332007	3791936	9320429
5094291	7958460	6563090	2089040	8178776
9417081	7249696	6325517	2945472	6129424
3339755	869636	6346979	1310159	2830028
4858585	6268973	3627338	269157	9754489
2738782	7929523	4917861	9574870	9558096
5140764	7949049	4210614	5075768	1982243
579870	8964155	4152770	6354907	736707
5474245	5549337	9627770	2464178	2486916
771590	3079712	4245549	7743486	5840006
2406508	865435	7644935	2148297	5198088
688790	4785413	2828625	4385059	4710267
3928786	2600573	8088124	623690	7549418
8625122	6394328	1779317	1749685	8940244
8132902	1128818	3364529	6897628	4747700
2913718	1297824	852588	6329952	2667933
8468908	9782104	8759751	5958433	3508092
4985407	8287528	1774565	225551	5588311
7480897	4322958	1363292	3978122	2796898
5553172	1295232	1896364	2963456	9148454
9728112	495497	732693	4733007	155863
619146	2406610	690594	3132253	9257568
6429381	415036	1408464	9338445	8600484
4997336	668518	6348442	9493273	834684
2947242	2343911	1463981	9548714	9740862
3097157	5618558	4235133	2331583	4662721
9472942	4855120	6638006	5983207	4729188
6263667	328718	8650922	1327040	351828
3937523	7600870	6831721	6156072	4634104
9798805	5892625	6938795	9076231	7856150
8202551	7531460	7243598	1216066	9001042
7689044	9727536	9209853	5974494	9748212
1636554	6747258	6211322	4459799	6208099
1736319	4043253	7451162	3923349	6764101
630750	2850138	8422593	1658376	808744
9487120	1802560	6380494	7841834	4407816
8958234	381499	5431339	5397344	9387523
7007410	4122385	6183751	2782744	2982095
806629	1830576	4104068	5357518	5552073
2249268	6951485	707609	3755828	1559695
6243689	8749805	9965034	6849142	200567
5096909	2388132	5775947	3779745	975316
5626696	2821768	7576637	4114533	8449671
1679056	5828039	9425642	2394191	1315464
6314919	9853945	4558897	1807693	4380280
2631605	9656614	3413014	3839683	7714269
6268523	4280538	3185067	8934614	4037540
9228329	7199155	2750770	7775779	8013043
9957163	2171131	2049341	7171072	7343541
8160056	1800199	5513159	4112301	9397208
9068940	1033108	8829203	635424	2736299
1979909	4945186	3836325	5320984	332972
4941248	9706612	8996265	9625559	1513782
9484296	6031995	6803772	8843563	4010615
6797679	9919343	7612081	9075582	8386806
9451947	6745395	9595342	239665	1570964
3963308	6469167	3547377	5022274	1067875
5623669	2564879	4448414	8251074	5026744
5400385	9400627	4597571	215004	7010894
7320467	7735058	1750040	833554	7289531
2761665	4077272	7871942	4488181	8962698
3224497	5376324	2076833	7064824	1518372
5903601	1849264	7445993	733700	5556056
5256709	501036	1925246	8357502	8067744
8455470	2969884	6706193	5361544	4412279
3633419	3634371	6055112	3168968	45493
8816260	7521622	3889178	9539	543136
8580707	3424477	2302368	7424376	5918718
7880211	3498115	4949517	8607994	8934011
3010057	4237169	5614691	2290943	9535327
4412067	1965154	8389979	8533662	8731628
4853799	5998290	5450854	8616071	9919376
8175241	5368907	6051797	611006	1079646
6975852	6372229	4268964	8817600	2471806
6841796	8492502	2719427	4193971	6940530
636415	4294437	6780531	2097840	759774
2204117	2752359	2256622	8778755	1348043
9861980	9739967	5271984	9561848	7721520
5169064	4367445	2456604	2132599	178739
4226988	8133759	3303546	2376770	9913023
9424712	596289	5259875	4570296	4477104
8450348	6636468	5315949	4587250	5887772
653086	3689798	8233920	4476490	13200
1141475	6125055	1116784	1593586	8899406
4645144	4236620	110380	5864147	6700285
7800027	647063	812713	194510	7744957
289022	9991112	3116890	9334637	8083162
810580	1319481	6656431	990071	4088866
2014528	1609305	1844057	7568766	1584218
5973113	9349549	9511537	7313522	9351197
4503518	8151353	7058755	6037142	3103661
701192	5311580	6530853	8175191	4822264
8378535	5906022	9429622	3129297	6950231
6685594	3711941	3245437	1132964	2786335
9822320	7577252	7857399	319965	3231691
3366480	5686411	9891139	4617948	3315265
9192083	3253640	4349607	1151785	7194850
4720918	8299867	4868300	4786348	5072647
5660027	7239446	4934653	7623326	2686889
420158	6305394	5201549	8815737	7009661
7398947	8169296	884104	2856209	7887349
9166773	4868743	9461473	3575241	6600827
9469586	3182832	5985743	9771404	1886346
3202871	5566766	8722244	4273836	7043363
1427588	1252578	9603072	9914255	3617106
7794090	7437231	1861360	9608760	9420183
7313354	2037260	2238678	9737310	2989995
539118	2615034	4926803	2628166	2062904
9218845	6311483	6375455	4357419	9911263
754209	6610051	7097316	1895453	6940799
8244309	8922943	6715542	3158192	851531
4540416	2869888	3131660	8533601	9519554
4273797	1992675	1540890	570129	3243268
8220516	4877553	8853975	189406	5312742
2349970	2464426	8874207	8963641	5400193
7924204	7933216	6453753	1001616	3911233
1951204	4699487	2546899	1676892	5063905
5227096	443815	225616	5746698	5229204
2395008	936149	2673077	9664522	9111121
8368033	3032021	1432654	1620397	4177556
3601480	4908646	387428	5839711	6843893
6054067	1171292	5689232	79788	4024943
2005738	1776790	8220472	5431180	4120315
7197248	7604650	898296	9947921	3153841
7765175	137021	5236164	7824908	3799041
8513750	538322	7684168	5813872	3868763
6219091	168025	5047495	6019672	8933854
8614649	7378075	4397634	8926641	7337181
7931248	8738165	5328875	7728100	2738801
2579588	142040	3473602	2115113	4354434
4998347	7014343	5734400	8857995	6993729
1493026	5718125	61732	1943759	2669682
5035780	287002	2836422	4574571	8523432
2862980	6917638	273590	1278372	1519252
4733667	5575481	5272200	1067588	3001719
4600169	36666	1908461	4444413	3514819
6541487	2798923	3942651	1041208	863807
9208992	4995343	4327608	107493	5896914
9643353	2731673	3082692	3626077	2151167
9943380	9567263	7480415	5607864	8472744
1497151	379979	5161813	3950653	7494036
1582783	7543133	9211148	4395052	3420893
4294910	3291766	9766856	7928952	7738068
5516311	2653135	3043559	9224517	1390927
1688761	6728053	7815211	1542497	3222794
3921117	1417785	3832705	3613727	9754498
7694119	7521018	7943500	935536	5617495
3348035	7356503	2797558	5739748	7727608
4515639	9573421	4320836	7007473	1094345
1606465	6329629	4355427	1664097	8440119
1336737	7442063	778234	937964	4500445
305048	9503282	1405391	4155020	4872733
3741892	7503167	7990277	8265423	3254942
9942939	4059857	7362357	8088876	7973440
7641811	1580049	9757436	2939514	3319020
1040768	6725047	8213406	5055293	2146089
6375739	7990898	9516055	3983303	892255
5486333	7100513	6975189	5973315	8286440
2632739	2224840	17594	2984276	2600632
9893106	7024857	6846586	625256	2010176
6300834	34504	8245146	9281446	6794215
2756759	9488604	8818084	1802599	7379918
3677008	4380127	1633177	4274492	7304935
6526416	2996046	6166499	1888635	1150469
8463591	5905531	4455126	5542269	2613542
363802	2487202	8591513	7890030	5901660
4686789	5513655	8047478	8069013	426517
9200912	5826332	1684903	6895958	3588961
7528785	1243932	3686016	6484320	8360386
8447823	4284585	8550190	5100484	8416387
2989197	6492893	1216178	6589742	6511449
5567610	7762163	4061676	6491777	9731444
9130547	725602	7104800	5837936	7225738
6435048	1283410	2437296	9179224	4776312
3720620	4206970	7366975	9511555	3084599
949540	9450160	6316612	7532539	311103
6111896	4368927	1802176	2368838	7904012
3363908	7952950	5550003	2414262	5944466
6580387	2816025	7523721	7439491	7787686
3543537	5757111	6858242	1874310	9579830
5343890	7483345	7165508	9080258	9517613
8593696	6278288	1357580	1983808	8786410
5493630	4141334	8075697	5428015	6508245
7466365	8379254	161349	2319929	9642703
7280382	7574344	6839808	3876581	2467010
9315184	7043141	7381819	5018856	7984216
2796099	8670101	2008120	4490367	1619158
2349032	7980749	4883597	2559093	3064453
9241711	9564615	2064222	6431694	8293741
2663377	3572501	2156733	2015696	4261224
3732917	8390392	3505499	9217350	3228317
112140	2684346	5596949	6040391	5323085
5353609	5906705	9175195	1907332	3303811
6927880	9743724	1836899	3003034	9450359
7861309	4649199	7758754	8847248	2172189
1485834	5092747	7104686	2218068	2492439
6538884	4734263	708533	4428866	9757793
6135439	2274716	5330283	1295851	2166700
6746848	9141995	7507853	3328057	9788827
6065435	4313852	2035715	3916697	6296647
2222729	2507495	9173093	3172867	1241537
4393473	886833	8702436	9065012	7550434
5481352	7542978	8263254	7275552	3294296
641452	9405054	7803744	3343626	5316814
2366310	5173134	6078895	5936169	2319659
2154701	6461374	1268181	9225521	2277155
2335457	6490734	9393258	584356	4337704
6354616	7480217	5132261	5492571	8969809
3880622	9373794	5158917	6984405	2294179
665190	1478375	5775351	4161895	4896019
3613204	8055167	5548309	8830111	8392903
539700	9952142	7674793	6631922	6254042
8002950	5754685	4758341	9831235	959047
362329	5807468	9128669	2373540	190662
4412748	5010448	7768446	4387947	5018906
7112035	9851690	6858767	9323307	6914031
7873099	6530047	6116984	4313095	2882833
4585911	6505551	2688916	1654769	1418582
3521818	8785541	6678595	3183791	8922485
6368346	7283452	1561034	5648236	1668826
3132238	6402055	3228459	6589314	819835
6667445	5921529	3378366	2303292	5501458
7702249	2183780	5718777	9753445	5985055
5373432	3485998	5208893	2145251	8783733
729800	8525216	4462091	9673566	4747708
1280654	7422607	7385313	8508021	3134387
8173429	6138717	8435803	6377397	786123
7020446	7811392	8255210	9645574	4357697
2865300	19259	1917792	9372156	2698201
1312556	687089	5022630	3386524	6933268
1252729	3644723	2536529	1980703	5123083
1929405	859518	1828505	611728	9476361
753839	1509733	7383933	7557384	4374823
523583	7379946	946018	8584335	8627647
1780213	487800	3162734	7868331	9518690
7430634	9051612	651270	4274806	8244678
3380369	7279942	7250675	1856698	1862267
6191031	989898	7908944	3215995	3989052
322026	9461781	3231381	4529614	5243846
9774917	6584636	5143636	755253	2386418
6162397	476405	2338126	5479878	4223026
1828093	8270670	8960630	8901227	7150003
2510316	292427	3484910	3324401	7969940
7042902	6076089	1121679	8355553	4052212
961965	5052983	5603954	3020588	3460871
8454840	6313172	8970011	4504140	4257982
8340469	902558	6849247	4441920	7311618
9628337	8428324	2648099	8277675	1407699
229485	4418047	234658	1815522	44596
4902331	4505450	633619	4021446	765068
8783131	7460664	9308494	6156851	2504773
2874031	7971824	1929803	994939	3042464
4694110	9971747	9922245	9465635	7467230
6267167	1693294	8635361	7026724	5854494
7762012	1548908	2823828	5068754	5558734
4738032	4364386	5255155	6206900	8439670
691314	468396	5235361	149332	9902183
6763034	3500247	8599303	5367188	534582
7278573	7617581	4510093	7900808	4483082
2422815	8887921	1626972	2695332	1612053
9928571	1990999	7138568	398719	435257
8330717	2921501	4649840	6355890	8239746
403232	3198133	41477	7515563	1529873
3564385	7377973	1089842	6337250	6780220
1418945	8502396	4442263	7746670	2612809
1560533	4332454	9702077	4867016	8550875
8784590	9723338	2438934	5361603	9868281
1439499	5554683	1965999	4951828	9514552
6738977	3002194	241645	3695259	4973452
3776256	749464	809840	3523138	2156185
9880720	7822478	9048944	8597578	2905885
7247409	2835476	4926053	463306	2150987
9710244	3681291	1661828	8335856	5064658
5982473	5528088	6609885	3828059	161594
8447993	1080977	5987311	7154295	5491635
7534026	2929417	6877535	1688883	445562
2758788	3495601	329995	8886371	1724514
1971002	2723328	3449775	2572380	6439513
9516952	9384556	4859443	2405289	3467797
5678887	121188	2044218	4858719	1413270
7099126	387702	1744344	3790572	9485477
8026003	6855695	3130030	9225512	6733527
1299533	470721	6121472	7745816	9248013
6590373	3439566	8396487	2947546	175270
9213927	5067223	6420174	3962323	5902173
5606559	8346780	3855598	8663235	5061254
1525949	1294992	3148394	7798671	3422304
8517183	738001	4535702	2396541	6490605
7739410	8905910	1175085	9380484	383163
7734006	8702932	3393192	7250289	710487
1648411	243455	2027938	262753	5600884
5749940	6236409	5143251	341714	1643423
7509870	4065643	5969496	1076050	8216105
9888144	9830430	7352537	4891192	1549710
4191113	3480045	5773696	5881310	7415819
2696964	4125188	3933793	539149	2207346
7417115	2735068	8045873	32832	3386339
6232946	264352	2839641	2785389	4186848
6351101	2001990	6810910	710773	1125156
5973686	6802411	7010105	695235	2376681
1531103	9503389	8927813	7438632	8252668
765364	4519930	7890603	5662294	1974644
2804549	1646324	3803415	7096534	8091113
8009115	4621113	7220705	7090493	481361
4148723	9869579	563604	3985521	5303807
4658827	9379673	5436944	6999233	4084682
3356307	3188266	8607603	5783957	9063633
2787697	5546432	3974373	8821966	758331
8655953	6399713	4888239	1990531	6589978
5912724	3015234	125492	4051739	8805289
2013044	2527857	7235913	6932186	1126926
3915923	3737865	7946711	1393124	2406867
3519725	151345	8001775	1901309	2302375
1236384	7497290	6759435	940730	2788964
6760093	8773109	8542222	2408660	8325319
602654	3904868	1172927	968525	7098038
5953495	2297675	9656628	3375758	9416958
4066252	3281940	1032417	4286392	3281693
2847981	1010873	7808644	5992018	6276933
6326349	6552594	6342028	7143264	6911250
8171128	569289	8643993	4585059	939794
3950003	1719140	6140487	7096623	4741932
9179379	897649	4343463	7239818	1173770
2901679	9827131	2335983	4723154	837850
9123681	7718339	2395799	673375	2944953
5094343	6352231	3010221	9313673	1039683
4924869	1973084	1351751	4841882	6965834
9461220	3026790	4786632	9023549	4147026
